start_time,end_time,duration,average_B,MFR_axis_x,MFR_axis_y,MFR_axis_z,altitude,azimuth,beta,diameter,speed,density
2023-03-19/14:28:00,2023-03-19/15:58:00,90,5.817,-0.417971402,0.76441288,-0.490889907,119.4,118.67,0.377165109,1075716.907,408.253,4.007
2023-03-19/18:44:00,2023-03-19/20:48:00,124,6.043,-0.570717335,0.657291651,-0.492188424,119.48,130.97,0.378388166,878432.0716,408.61,3.903
2023-03-19/21:22:00,2023-03-19/22:15:00,53,5.745,-0.596511662,0.782162547,-0.179987743,100.37,127.33,0.492767751,544882.9634,408.836,3.857
2023-03-19/22:42:00,2023-03-19/23:19:00,37,5.844,-0.85338068,0.471361101,0.222621202,77.14,151.09,0.456743598,244557.1804,407.114,3.858
2023-03-20/01:40:00,2023-03-20/04:17:00,157,6.453,0.037369668,0.44382903,0.895332038,26.45,85.19,0.287230104,2217880.137,391.543,4.035
2023-03-20/06:04:00,2023-03-20/08:14:00,130,6.794,-0.776956499,0.485919565,0.400275826,66.4,147.98,0.245512605,1007016.408,400.893,3.91
2023-03-20/10:40:00,2023-03-20/11:22:00,42,7.267,-0.143257275,0.783634126,-0.604479074,127.19,100.36,0.276565373,502700.6066,426.973,3.91
2023-03-21/12:59:00,2023-03-21/13:41:00,42,8.78,-0.03606702,0.752050042,0.658118486,48.84,92.75,0.33105424,712266.2116,435.239,4.87
2023-03-21/15:16:00,2023-03-21/16:30:00,74,8.73,-0.524058402,0.846197784,0.096499898,84.46,121.77,0.37124154,941548.1071,492.799,3.74
2023-03-21/19:51:00,2023-03-21/20:35:00,44,9.029,-0.481625199,0.862698078,-0.154237375,98.87,119.17,0.179370433,556014.22,479.229,3.607
2023-03-21/22:13:00,2023-03-21/23:02:00,49,7.749,-0.996067047,0.049027622,-0.07380186,94.23,177.18,0.316738993,9883.186982,485.918,3.53
2023-03-22/01:47:00,2023-03-22/02:38:00,51,6.889,-0.723389387,0.453553975,-0.520573378,121.37,147.91,0.403503001,528518.7838,495.952,3.415
2023-03-22/03:22:00,2023-03-22/04:15:00,53,6.876,-0.914440691,-0.222939715,-0.33778131,109.74,-166.3,0.338034362,366042.2479,500.463,3.363
2023-03-22/13:58:00,2023-03-22/14:54:00,56,5.953,-0.413734108,0.840761662,0.349204749,69.56,116.2,0.5319525,616372.8069,511.119,4.288
2023-03-22/15:57:00,2023-03-22/16:35:00,38,5.901,-0.570820272,0.811115742,-0.127497196,97.32,125.14,0.541960478,392698.4203,504.38,4.236
2023-03-23/07:57:00,2023-03-23/08:53:00,56,6.627,0.402848303,0.11596071,-0.907891214,155.22,16.06,0.441514403,749934.1909,492.275,5.016
2023-03-23/11:14:00,2023-03-23/11:54:00,40,11.843,-0.905947983,0.000462949,-0.423388839,115.05,179.97,0.211470321,246126.0819,488.743,5.193
2023-03-23/12:21:00,2023-03-23/13:12:00,51,12.283,0.726706803,0.58055222,-0.367227942,111.54,38.62,0.172081321,587951.7263,487.438,5.262
2023-03-23/15:06:00,2023-03-23/15:48:00,42,20.361,0.262845159,0.888806701,-0.375413209,112.05,73.53,0.01114096,560538.4903,481.485,5.334
2023-03-23/18:28:00,2023-03-23/20:07:00,99,19.021,-0.068062641,0.118738182,-0.990590096,172.13,119.82,0.01217826,1556744.533,476.619,6.259
2023-03-23/23:22:00,2023-03-24/01:05:00,103,19.562,-0.42587164,-0.486088276,-0.763119578,139.74,-131.22,0.009840686,1133741.122,462.57,8.399
2023-03-25/01:28:00,2023-03-25/02:54:00,86,8.284,0.529094815,-0.762341738,0.372684568,68.12,-55.24,0.302035213,941066.603,449.941,4.193
2023-03-25/08:56:00,2023-03-25/10:07:00,71,8.927,0.342775702,-0.93117255,-0.124187335,97.13,-69.79,0.388331652,917288.6337,517.628,3.88
2023-03-25/11:24:00,2023-03-25/11:56:00,32,7.099,0.929054558,-0.361266971,0.079648696,85.43,-21.25,0.607745111,130352.9437,520.629,3.746
2023-03-25/12:13:00,2023-03-25/13:43:00,90,6.977,0.964672327,-0.054348998,0.257785827,75.06,-3.22,0.547880054,249682.3874,523.771,3.506
2023-03-25/16:53:00,2023-03-25/17:30:00,37,6.314,0.728419006,-0.652532399,0.208823696,77.95,-41.85,0.3282381,292772.054,533.981,2.727
2023-03-25/21:57:00,2023-03-25/22:27:00,30,5.581,0.550914228,-0.578309655,0.60170716,53.01,-46.39,0.558618724,380949.3244,546.086,1.804
2023-03-26/00:12:00,2023-03-26/05:57:00,345,6.852,0.620663047,-0.678800523,0.392437577,66.89,-47.56,0.250837594,3221852.419,558.921,1.095
2023-03-26/08:49:00,2023-03-26/09:48:00,59,5.788,0.602343082,-0.745362461,0.285688192,73.4,-51.06,0.108146094,628813.6821,512.516,0.463
2023-03-28/10:05:00,2023-03-28/10:35:00,30,16.691,-0.564755499,-0.820811033,-0.0855598,94.91,-124.53,0.038489554,48726.79619,122.2,2.015
2023-03-28/11:38:00,2023-03-28/16:38:00,300,15.284,-0.181057543,-0.965547979,0.186910018,79.23,-100.62,0.032118171,1013710.235,178.541,2.459
2023-03-28/23:54:00,2023-03-29/00:31:00,37,5.588,0.285658449,-0.939514279,0.188977048,79.11,-73.09,0.072276771,186022.9137,229.254,1.461
2023-03-29/00:59:00,2023-03-29/02:29:00,90,12.415,-0.116919398,-0.98063904,0.157089069,80.96,-96.8,0.022904236,542938.3302,250.107,1.477
2023-03-29/05:30:00,2023-03-29/06:14:00,44,6.66,0.498041719,-0.615369678,0.610962152,52.34,-51.02,0.04190186,352095.2621,307.167,1.521
2023-03-29/09:39:00,2023-03-29/12:39:00,180,9.065,0.574146986,-0.804938734,0.149762988,81.39,-54.5,0.05572322,2004554.667,376.534,1.616
2023-03-29/12:59:00,2023-03-29/14:13:00,74,8.701,0.688642025,-0.715780497,-0.115890317,96.65,-46.11,0.067507863,524629.1829,373.059,1.729
2023-03-29/17:47:00,2023-03-29/23:17:00,330,8.627,0.355804682,-0.757096529,0.5479123,56.78,-64.83,0.039433371,2583844.969,393.264,2.403
2023-03-30/00:07:00,2023-03-30/01:09:00,62,6.488,0.847860456,-0.399831235,0.34823519,69.62,-25.25,0.206406504,349336.4282,425.552,2.818
2023-03-30/03:13:00,2023-03-30/03:48:00,35,6.599,0.448810428,-0.560642719,-0.695880055,134.1,-51.32,0.175710633,425494.5751,442.306,3.551
2023-03-30/07:09:00,2023-03-30/13:28:00,379,8.006,0.763770521,-0.614545166,-0.197456196,101.39,-38.82,0.114090174,3189432.445,482.662,5.284
2023-04-01/01:34:00,2023-04-01/02:12:00,38,5.225,0.96917522,-0.105645396,0.222572416,77.14,-6.22,0.660933495,95936.1794,455.41,4.038
2023-04-01/08:39:00,2023-04-01/09:32:00,53,5.281,0.678689718,-0.537866235,0.500080228,59.99,-38.4,0.612216473,560482.2855,521.533,2.636
2023-04-01/09:59:00,2023-04-01/10:32:00,33,5.35,-0.005073458,-0.238191888,-0.971204937,166.22,-91.22,0.68345356,666152.1968,537.948,2.902
2023-04-01/11:46:00,2023-04-01/12:37:00,51,5.503,0.816969216,-0.576605797,0.00933578,89.47,-35.21,0.87706095,399391.4566,534.689,3.097
2023-04-01/13:34:00,2023-04-01/14:16:00,42,5.996,0.707549632,-0.704546928,-0.054655597,93.13,-44.88,0.559090078,394160.1499,532.518,3.079
2023-04-01/15:07:00,2023-04-01/16:21:00,74,5.321,0.674252927,-0.730715871,-0.106945865,96.14,-47.3,0.741317272,564576.8267,530.302,3.061
2023-04-01/23:34:00,2023-04-02/00:18:00,44,5.641,0.977362692,0.143239483,0.155706912,81.04,8.34,0.666553378,186422.0528,521.205,2.979
2023-04-02/00:32:00,2023-04-02/01:12:00,40,5.368,0.967303574,-0.253422618,0.010040894,89.42,-14.68,0.845797777,95493.94324,520.266,2.969
2023-04-02/04:42:00,2023-04-02/05:12:00,30,5.676,0.370590568,-0.892600656,-0.256762147,104.88,-67.45,0.687969983,435287.5706,537.963,2.928
2023-04-02/06:24:00,2023-04-02/07:20:00,56,6.176,0.853433549,-0.314046949,0.41596368,65.42,-20.2,0.537996948,545859.3686,543.436,2.888
2023-04-02/08:08:00,2023-04-02/08:45:00,37,6.067,-0.086578101,-0.965150297,-0.246959999,104.3,-95.13,0.48847419,571295.9532,534.673,2.335
